ARTIST,SONG TITLE,DISC CODE
Elvis Presley,Love Coming Down,MM-15218
Elvis Presley,Love Letters,MM-11333
Elvis Presley,Love Me,MM-11334
Elvis Presley,Love Me Tender,MM-10273
Elvis Presley,Love Me Tender (Live),MM-12617
Elvis Presley,Love Me Tonight,MM-15427
Elvis Presley,Love Song Of The Year,MM-16342
Elvis Presley,Lover Doll,MM-11823
Elvis Presley,Loving Arms,MM-16329
Elvis Presley,Loving You,MM-12158
Elvis Presley,Make Me Know It,MM-14939
Elvis Presley,Make The World Go Away,MM-12180
Elvis Presley,Mama Liked The Roses,MM-14472
Elvis Presley,Mansion Over The Hilltop,MM-11195
Elvis Presley,Marguerita,MM-15590
Elvis Presley,Mary In The Morning,MM-13009
Elvis Presley,Mean Woman Blues,MM-11329
Elvis Presley,Memories,MM-10221
Elvis Presley,"Memphis, Tennessee",MM-12238
Elvis Presley,Mess Of Blues,MM-12318
Elvis Presley,Milkcow Blues,MM-11840
Elvis Presley,Milky White Way,MM-15606
Elvis Presley,Mine,MM-15214
Elvis Presley,Miracle Of The Rosary,MM-13913
Elvis Presley,Money Honey,MM-12319
Elvis Presley,Moody Blue,MM-14711
Elvis Presley,Moonlight Swim,MM-14229
Elvis Presley,Mr. Songman,MM-16331
Elvis Presley,My Babe,MM-14933
Elvis Presley,My Baby Left Me,MM-13014
Elvis Presley,My Boy,MM-12327
Elvis Presley,My Happiness,MM-15215
Elvis Presley,My Little Friend,MM-15231
Elvis Presley,My Way,MM-11034
Elvis Presley,My Wish Came True,MM-13655
Elvis Presley,Mystery Train,MM-11839
Elvis Presley,Never Again,MM-15431
Elvis Presley,Never Been To Spain,MM-13641
Elvis Presley,Never Ending,MM-15232
Elvis Presley,Never Say Yes,MM-16093
Elvis Presley,New Orleans,MM-11829
Elvis Presley,Night Rider,MM-16078
Elvis Presley,No More,MM-14936
Elvis Presley,O Come All Ye Faithful,MM-13158
Elvis Presley,O Little Town Of Bethlehem,MM-13153
Elvis Presley,Oh Happy Day,MM-15617
Elvis Presley,Old Shep,MM-14473
Elvis Presley,On A Snowy Christmas Night,MM-13159
Elvis Presley,Once Is Enough,MM-16094
Elvis Presley,"One Boy, Two Little Girls",MM-15600
Elvis Presley,One Broken Heart For Sale,MM-11841
Elvis Presley,One Night,MM-12169
Elvis Presley,One Night ('68 Comeback),MM-13899
Elvis Presley,One Night Of Sin,MM-13654
Elvis Presley,One Sided Love Affair,MM-16079
Elvis Presley,One Track Heart,MM-15602
Elvis Presley,Only Believe,MM-15607
Elvis Presley,Only The Strong Survive,MM-10220
Elvis Presley,Paradise Hawaiian Style,MM-14943
Elvis Presley,Paralyzed,MM-11325
Elvis Presley,Party,MM-15222
Elvis Presley,Patch It Up,MM-14490
Elvis Presley,Pieces Of My Life,MM-14707
Elvis Presley,Playing For Keeps,MM-12164
Elvis Presley,Please Don't Stop Loving Me,MM-11822
Elvis Presley,Pledging My Love,MM-14483
Elvis Presley,Pocketful Of Rainbows,MM-14929
Elvis Presley,Polk Salad Annie,MM-13634
Elvis Presley,Poor Boy,MM-12797
Elvis Presley,Power Of My Love,MM-12329
Elvis Presley,Precious Lord,MM-11197
Elvis Presley,Promised Land,MM-11194
Elvis Presley,Proud Mary (Live Madison Square Garden),MM-13898
Elvis Presley,Puppet On A String,MM-11835
Elvis Presley,Put The Blame On Me,MM-16080
Elvis Presley,Put Your Hand In The Hand,MM-13917
Elvis Presley,Rags To Riches,MM-14708
Elvis Presley,Raised On Rock,MM-12802
Elvis Presley,Ready Teddy,MM-16081
Elvis Presley,Reconsider Baby,MM-12239
Elvis Presley,Relax,MM-14478
Elvis Presley,Release Me,MM-13636
Elvis Presley,Return To Sender,MM-10216
Elvis Presley,Riding The Rainbow,MM-16095
Elvis Presley,Rip It Up,MM-11326
Elvis Presley,Rock-A-Hula Baby,MM-11820
Elvis Presley,Roustabout,MM-13006
Elvis Presley,Rubberneckin' (Live),MM-12231
Elvis Presley,Rubberneckin' (Paul Oakenfold Remix),MM-15923
Elvis Presley,Run On,MM-15604
Elvis Presley,Runaway (Live),MM-15841
Elvis Presley,Santa Bring My Baby Back (To Me),MM-13150
Elvis Presley,Santa Claus Is Back In Town,MM-13160
Elvis Presley,See See Rider,MM-11029
Elvis Presley,Seeing Is Believing,MM-15605
Elvis Presley,Sentimental Me,MM-15206
Elvis Presley,Separate Ways,MM-13017
Elvis Presley,Shake A Hand,MM-11196
Elvis Presley,"Shake, Rattle And Roll",MM-12789
Elvis Presley,She Thinks I Still Care,MM-15216
Elvis Presley,She Wears My Ring,MM-15857
Elvis Presley,She's Not You,MM-11331
Elvis Presley,Shopping Around,MM-13011
Elvis Presley,Silent Night,MM-13164
Elvis Presley,Silver Bells,MM-13151
Elvis Presley,Sing You Children,MM-13922
Elvis Presley,Singing Tree,MM-15860
Elvis Presley,Slicin' Sand,MM-14233
Elvis Presley,Slowly But Surely,MM-15595
Elvis Presley,Snowbird,MM-15843
Elvis Presley,So Close Yet So Far,MM-14952
Elvis Presley,So Glad You're Mine,MM-11332
Elvis Presley,So High,MM-15611
Elvis Presley,Softly As I Leave You,MM-16337
Elvis Presley,Soldier Boy,MM-14474
Elvis Presley,Solitaire,MM-14491
Elvis Presley,Somebody Bigger Than You And I,MM-11198
Elvis Presley,Something,MM-11032
Elvis Presley,Something Blue,MM-14716
Elvis Presley,Sound Advice,MM-16082
Elvis Presley,Spanish Eyes,MM-15204
Elvis Presley,Speedway,MM-16096
Elvis Presley,Spinout,MM-13363
Elvis Presley,Stand By Me (1967),MM-13918
Elvis Presley,Starting Today,MM-15208
Elvis Presley,Stay Away,MM-16097
Elvis Presley,Stay Away Joe,MM-15221
Elvis Presley,Steamroller Blues,MM-11027
Elvis Presley,Stop Where You Are,MM-14938
Elvis Presley,"Stop, Look & Listen",MM-15227
Elvis Presley,Stranger In My Own Home Town,MM-15233
Elvis Presley,Stranger In My Own Hometown,MM-15233
Elvis Presley,Stranger In The Crowd,MM-15842
Elvis Presley,Stuck On You,MM-10223
Elvis Presley,Such A Night,MM-12232
Elvis Presley,Such An Easy Question,MM-13650
Elvis Presley,"Summer Kisses, Winter Tears",MM-14720
Elvis Presley,Suppose,MM-15209
Elvis Presley,Surrender,MM-10219
Elvis Presley,Susan When She Tried,MM-14714
Elvis Presley,Suspicion,MM-14475
Elvis Presley,Suspicious Minds,MM-11030
Elvis Presley,Sweet Angeline,MM-14710
Elvis Presley,Sweet Caroline (Live),MM-13908
Elvis Presley,Swing Down Sweet Chariot,MM-13911
Elvis Presley,Sylvia,MM-14955
Elvis Presley,Take Good Care Of Her,MM-16338
Elvis Presley,Talk About The Good Times,MM-14715
Elvis Presley,Tell Me Why,MM-15858
Elvis Presley,Tender Feeling,MM-15428
Elvis Presley,That's All Right,MM-12324
Elvis Presley,That's All Right (With Intro) (Live),MM-12611
Elvis Presley,That's Someone You Never Forget,MM-15430
Elvis Presley,That's When Your Heartaches Begin,MM-12163
Elvis Presley,There Goes My Everything (Live In Vegas),MM-16332
Elvis Presley,There Is No God But God,MM-13920
Elvis Presley,There'll Be Peace In The Valley,MM-13910
Elvis Presley,There's A Honky Tonk Angel,MM-14492
Elvis Presley,There's Always Me,MM-14957
Elvis Presley,They Remind Me Too Much Of You,MM-14234
Elvis Presley,Thing Called Love,MM-15608
Elvis Presley,Thinking About You,MM-15217
Elvis Presley,This Is Our Dance,MM-14953
Elvis Presley,This Is The Story,MM-14949
Elvis Presley,Thrill Of Your Love,MM-12181
Elvis Presley,"Today, Tomorrow And Forever",MM-15849
Elvis Presley,Tomorrow Is A Long Time,MM-12326
Elvis Presley,Tomorrow Never Comes,MM-15840
Elvis Presley,Tonight Is So Right For Love,MM-13012
Elvis Presley,Too Much,MM-11033
Elvis Presley,Too Much Monkey Business,MM-14712
Elvis Presley,Treat Me Nice,MM-11028
Elvis Presley,T-R-O-U-B-L-E,MM-11328
Elvis Presley,True Love Travels On A Gravel Road,MM-14477
Elvis Presley,Tryin' To Get To You,MM-13657
Elvis Presley,Tryin' To Get To You (70's Concert),MM-13896
Elvis Presley,Twelfth Of Never,MM-15440
Elvis Presley,Twenty Days And Twenty Nights,MM-14484
Elvis Presley,U.S. Male,MM-12236
Elvis Presley,Unchained Melody (Live),MM-13902
Elvis Presley,Until It's Time For You To Go,MM-12182
Elvis Presley,Vino Dinero Y Amor,MM-15596
Elvis Presley,Viva Las Vegas,MM-10211
Elvis Presley,Walk A Mile In My Shoes,MM-13637
Elvis Presley,Way Down,MM-13015
Elvis Presley,We Call On Him,MM-15615
Elvis Presley,We Can Make The Morning,MM-12184
Elvis Presley,Wear My Ring Around Your Neck,MM-12793
Elvis Presley,Wearin' That Loved On Look,MM-12330
Elvis Presley,Welcome To My World,MM-11031
Elvis Presley,Western Union,MM-16098
Elvis Presley,What A Wonderful Life,MM-15593
Elvis Presley,What Now My Love,MM-11037
Elvis Presley,What'd I Say,MM-11817
Elvis Presley,What's She Really Like,MM-14231
Elvis Presley,When I'm Over You,MM-16340
Elvis Presley,"When It Rains, It Really Pours",MM-12332
Elvis Presley,When My Blue Moon Turns To Gold Again,MM-12799
Elvis Presley,Where Could I Go,MM-11193
Elvis Presley,Where Did They Go Lord,MM-13361
Elvis Presley,Where Do You Come From,MM-12798
Elvis Presley,Where No One Stands Alone,MM-11200
Elvis Presley,White Christmas,MM-13149
Elvis Presley,Who Am I,MM-11199
Elvis Presley,Whole Lotta Shakin' Goin' On,MM-14493
Elvis Presley,Wild In The Country,MM-15207
Elvis Presley,Winter Wonderland,MM-13154
Elvis Presley,Without Love (There Is Nothing),MM-11846
Elvis Presley,Wolf Call,MM-15223
Elvis Presley,Wonder Of You (Live),MM-12622
Elvis Presley,Wonderful World Of Christmas,MM-13162
Elvis Presley,Wooden Heart,MM-12796
Elvis Presley,Words (Live),MM-13906
Elvis Presley,Working On The Building,MM-15610
Elvis Presley,World Of Our Own,MM-15432
Elvis Presley,Yesterday,MM-13635
Elvis Presley,You Can't Say No In Acapulco,MM-14479
Elvis Presley,You Don't Have To Say You Love Me (Key Eb),MM-12172
Elvis Presley,"You Don't Have To Say You Love Me (Live Madison Square Garden) (Key F,G)",MM-15861
Elvis Presley,You Don't Know Me,MM-14225
Elvis Presley,You Gave Me A Mountain,MM-11201
Elvis Presley,You Gotta Stop,MM-14942
Elvis Presley,You'll Be Gone,MM-16084
Elvis Presley,You'll Never Walk Alone,MM-11187
Elvis Presley,You'll Think Of Me,MM-15210
Elvis Presley,Young And Beautiful,MM-11818
Elvis Presley,Young Dreams,MM-16099
Elvis Presley,Your Love's Been A Long Time Coming,MM-14948
Elvis Presley,Your Time Hasn't Come Yet,MM-14941
Elvis Presley,You're So Square Baby I Don't Care,MM-11830
Elvis Presley,You've Lost That Lovin' Feelin',MM-13638
Elvis Presley & Ann-Margret Olsson (Duet),Lady Loves Me,MM-14232
Elvis Presley & Ann-Margret Olsson (Duet),You're The Boss,MM-14476
Elvis Presley Vs JXL,Little Less Conversation,MM-15413
Emerson Drive,Fall Into Me,MM-15411
Emerson Drive,I Should Be Sleeping,MM-15181
Emerson Drive,Last One Standing,MM-15961
Emerson Drive,November,MM-16212
Emerson Drive,Only God (Could Stop Me Loving You),MM-15677
Emilio,Even If I Tried,MM-11989
Emilio,I Think We're On To Something,MM-12258
Emilio,It's Not The End Of The World,MM-11922
Emily Ellis,Will The Real Slim Shady Please Shut Up (Christina Aguilera Parody),MM-14831
Eminem,Cleanin' Out My Closet (Explicit Implied),MM-15563
Eminem,Lose Yourself (Explicit Implied),MM-15560
Eminem,My Name Is (Explicit),MM-15568
Eminem,Real Slim Shady (Explicit),MM-14600
Eminem,Stan,MM-15570
Eminem,Without Me (Explicit),MM-15571
Emmylou Harris,Heartbreak Hill,MM-11260
Emmylou Harris,Heaven Only Knows,MM-11272
Emmylou Harris,Mr. Sandman,MM-11806
Emmylou Harris,Thanks To You,MM-10715
Emmylou Harris,Two More Bottles Of Wine,MM-11265
Emotions,Best Of My Love,MM-13260
En Vogue,Don't Let Go (Love),MM-12763
En Vogue,My Lovin' (You're Never Gonna Get It),MM-10012
En Vogue,Whatever,MM-13081
Engelbert Humperdinck,After The Lovin',MM-10548
Engelbert Humperdinck,Help Me Make It Through The Night,MM-13953
Engelbert Humperdinck,"Quando, Quando, Quando",MM-12670
Engelbert Humperdinck,Release Me,MM-10087
Engelbert Humperdinck,This Moment In Time,MM-11631
Engelbert Humperdinck,Way It Used To Be,MM-13946
Enrique Iglesias,Bailamos,MM-14064
Enrique Iglesias,Be With You,MM-14401
Enrique Iglesias,Don't Turn Off The Lights,MM-15359
Enrique Iglesias,Escape,MM-15249
Enrique Iglesias,Hero,MM-15135
Enrique Iglesias,Rhythm Divine,MM-14263
Enrique Iglesias,Sad Eyes,MM-14684
Enrique Iglesias & Kelis (Solo),Not In Love,MM-15983
Enya,Only Time,MM-14906
Erasure,In My Arms,MM-12983
Eric Burdon & War,Spill The Wine,MM-11709
Eric Carmen,Hungry Eyes,MM-13223
Eric Clapton,Believe In Life,MM-15058
Eric Clapton,Blue Eyes Blue,MM-14177
Eric Clapton,Change The World,MM-12439
Eric Clapton,I Get Lost,MM-14284
Eric Clapton,I Shot The Sheriff,MM-10361
Eric Clapton,Lay Down Sally,MM-11559
Eric Clapton,Layla (MTV Unplugged),MM-10018
Eric Clapton,My Father's Eyes,MM-13482
Eric Clapton,Pilgrim,MM-13688
Eric Clapton,She's Gone,MM-13529
Eric Clapton,Tears In Heaven,MM-10002
Eric Clapton,Wonderful Tonight,MM-10546
Eric Heatherly,Flowers On The Wall,MM-14415
Eric Heatherly,Last Man Committed,MM-15409
Eric Heatherly,Swimming In Champagne,MM-14696
Eric Heatherly,Wrong Five O'Clock,MM-14742
Erick Sermon & Marvin Gaye,Music,MM-15068
Ernestine Anderson,Feeling Good,MM-13800
Ernie K-Doe,Mother In Law,MM-10702
Erykah Badu,Bag Lady,MM-15064
Erykah Badu,On & On,MM-15780
Essex,Easier Said Than Done,MM-10103
Etta James,Damn Your Eyes,MM-12300
Etta James,Feel Like Breakin' Up Somebody's Home,MM-12299
Etta James,Sunday Kind Of Love,MM-15765
Eurythmics,Here Comes The Rain Again,MM-10691
Eurythmics,Would I Lie To You,MM-10681
Eurythmics & Aretha Franklin (Solo),Sisters Are Doin' It For Themselves,MM-11361
Eva Cassidy,Blue Skies,MM-15772
Eva Cassidy & David Gray (Duet),You Don't Know Me,MM-15770
Evan & Jaron,Crazy For This Girl,MM-14688
Evan & Jaron,From My Head To My Heart,MM-14985
Evanescence,My Immortal,MM-16049
Evanescence & Paul McCoy (Fsolo),Bring Me To Life,MM-15687
Eve & Alicia Keys (Solo),Gangsta Lovin',MM-15572
Eve 6,Here's To The Night,MM-14913
Eve 6,Inside Out,MM-13823
Eve 6,Promise,MM-14589
Evelyn 'Champagne' King,Shame,MM-10997
Everclear,AM Radio,MM-14782
Everclear,Brown Eyed Girl,MM-15025
Everclear,Father Of Mine,MM-13855
Everclear,I Will Buy You A New Life,MM-13607
Everclear,Wonderful,MM-14602
Everlast,What It's Like,MM-13970
Everly Brothers (Duet),All I Have To Do Is Dream,MM-12377
Everly Brothers (Duet),Bye Bye Love,MM-12312
Everly Brothers (Duet),Till I Kissed You,MM-12303
Everything,Hooch,MM-13828
Everything But The Girl,Missing,MM-11970
Excellents,Coney Island Baby,MM-15864
Exciters,Tell Him,MM-11053
Exile,Super Love,MM-12569
Expose,I'll Never Get Over You Getting Over Me,MM-10402
Expose,In Walked Love,MM-10668
Eydie Gorme,Eres Tu (Latino),MM-10139
Eydie Gorme,I'll Take Romance,MM-15381
Fabian Forte,Tiger,MM-13559
Fabulous Thunderbirds,Amnesia,MM-12295
Fabulous Thunderbirds,Tuff Enuff,MM-12132
Fabulous Thunderbirds,Wrap It Up,MM-12133
Faith Evans,Come Over,MM-12446
Faith Evans,I Love You,MM-15330
Faith Hill,Breathe,MM-14237
Faith Hill,But I Will,MM-10917
Faith Hill,Cry,MM-15469
Faith Hill,I Can't Do That Anymore,MM-12647
Faith Hill,If My Heart Had Wings,MM-14839
Faith Hill,It Matters To Me,MM-11856
Faith Hill,Let Me Let Go,MM-13733
Faith Hill,Let's Go To Vegas,MM-11623
Faith Hill,Life's Too Short To Love Like That,MM-11787
Faith Hill,Love Ain't Like That,MM-13867
Faith Hill,Piece Of My Heart,MM-10604
Faith Hill,Secret Of Life,MM-14013
Faith Hill,Someone Else's Dream,MM-12070
Faith Hill,Take Me As I Am,MM-11114
Faith Hill,There Will Come A Day,MM-14747
Faith Hill,There You'll Be,MM-15032
Faith Hill,This Kiss,MM-13438
Faith Hill,Way You Love Me,MM-14320
Faith Hill,When The Lights Go Down,MM-15546
Faith Hill,Wild One,MM-10517
Faith Hill,You Can't Lose Me,MM-12420
Faith Hill,You're Still Here,MM-15706
Faith Hill & Tim McGraw (Duet),Let's Make Love,MM-14273
Faith Hill & Tim McGraw (Fsolo),Just To Hear You Say That You Love Me,MM-13571
Falcons,You're So Fine,MM-15893
Fantasia Barrino,I Believe,MM-16125
Faron Young,If You Ain't Lovin' (You Ain't Livin'),MM-11875
Fastball,Fire Escape,MM-13696
Fastball,Out Of My Head,MM-14037
Fastball,Way,MM-13471
Fastball,You're An Ocean,MM-14635
Fatboy Slim,Praise You,MM-13975
Fefe Dobson,Everything,MM-15987
Felix Mendelssohn,Wedding March (Instrumental),MM-16363
Filter,Take A Picture,MM-14262
Fine Young Cannibals,She Drives Me Crazy,MM-10123
Finger Eleven,One Thing,MM-16184
Fiona Apple,Across The Universe (Pleasantville),MM-13778
Fiona Apple,Criminal,MM-13180
Fiona Apple,Fast As You Can,MM-14250
Fiona Apple,Limp,MM-14360
Fiona Apple,Never Is A Promise,MM-13327
Fireflies,You Were Mine,MM-16188
Firehouse,Love Of A Lifetime,MM-11633
Five For Fighting,Easy Tonight,MM-14790
Five For Fighting,Superman (It's Not Easy),MM-15055
Five Heartbeats,Are You Ready For Me,MM-16009
Five Keys,Glory Of Love,MM-16191
Five Satins,In The Still Of The Night,MM-12370
Flamingos,I Only Have Eyes For You,MM-11581
Flamingos,Your Other Love,MM-16200
Fleetwood Mac,Don't Stop,MM-10359
Fleetwood Mac,Dreams,MM-11699
Fleetwood Mac,Landslide,MM-13603
Fleetwood Mac,Peacekeeper,MM-15680
Fleetwood Mac,Say You Will,MM-15756
Fleetwood Mac,Silver Springs,MM-13289
Fleetwoods,Mr. Blue,MM-15873
Floetry,Say Yes,MM-15779
Fontella Bass,Rescue Me,MM-10808
Foo Fighters,Learn To Fly,MM-14253
Foo Fighters,Next Year,MM-14760
Foo Fighters,Times Like These (Acoustic),MM-15723
Foo Fighters,Walking After You,MM-13661
Foreigner,"Blue Morning, Blue Day",MM-10802
Foreigner,I Want To Know What Love Is,MM-13053
Forester Sisters,Leave It Alone,MM-10515
Forester Sisters,Men,MM-10035
Fortunes,You've Got Your Troubles,MM-13466
Foundations,"Baby, Now That I've Found You",MM-12909
Foundations,Build Me Up Buttercup,MM-13460
Fountains Of Wayne,Stacy's Mom,MM-15824
Four Tops,Ain't No Woman (Like The One I've Got),MM-14452
Four Tops,Baby I Need Your Loving,MM-14446
Four Tops,I Believe In You And Me,MM-11638
Four Tops,"I Can't Help Myself (Sugar Pie, Honey Bunch)",MM-10904
Four Tops,It's The Same Old Song,MM-14440
Frank Sinatra,All The Way,MM-11254
Frank Sinatra,Almost Like Being In Love,MM-14302
Frank Sinatra,Anything Goes,MM-12933
Frank Sinatra,At Long Last Love,MM-12938
Frank Sinatra,Call Me Irresponsible,MM-11258
Frank Sinatra,Can I Steal A Little Love,MM-14821
Frank Sinatra,Chicago,MM-11888
Frank Sinatra,Come Blow Your Horn,MM-11250
Frank Sinatra,Come Dance With Me,MM-14810
Frank Sinatra,Come Fly With Me,MM-11010
Frank Sinatra,Day By Day,MM-11257
Frank Sinatra,Didn't We,MM-11547
Frank Sinatra,Don't Get Around Much Anymore,MM-11101
Frank Sinatra,Fly Me To The Moon,MM-13541
Frank Sinatra,For Once In My Life (80th Concert Live),MM-14817
Frank Sinatra,Forget Domani,MM-13954
Frank Sinatra,French Foreign Legion,MM-11253
Frank Sinatra,From This Moment On,MM-12930
Frank Sinatra,Get Happy,MM-12937
Frank Sinatra,Hey Jealous Lover,MM-11252
Frank Sinatra,High Hopes,MM-11112
Frank Sinatra,House I Live In,MM-14822
Frank Sinatra,How About You,MM-11009
Frank Sinatra,How Deep Is The Ocean,MM-12942
Frank Sinatra,I Get A Kick Out Of You,MM-12935
Frank Sinatra,I Get Along Without You Very Well,MM-11259
Frank Sinatra,I Wish I Were In Love Again,MM-12940
Frank Sinatra,I Won't Dance,MM-12932
Frank Sinatra,I'll Be Seeing You,MM-11109
Frank Sinatra,I'm Gonna Sit Right Down And Write Myself A Letter,MM-12941
Frank Sinatra,It's All Right With Me,MM-11005
Frank Sinatra,It's Nice To Go Traveling,MM-11248
Frank Sinatra,I've Got The World On A String,MM-11001
Frank Sinatra,Just One Of Those Things,MM-12929
Frank Sinatra,L.A. Is My Lady,MM-13341
Frank Sinatra,Lady Is A Tramp,MM-12931
Frank Sinatra,Learnin' The Blues,MM-11251
Frank Sinatra,Let's Fall In Love,MM-11000
Frank Sinatra,Love Is Here To Stay,MM-12939
Frank Sinatra,Makin' Whoopee,MM-10088
Frank Sinatra,My Funny Valentine,MM-10082
Frank Sinatra,My Kind Of Town,MM-11007
Frank Sinatra,My Way,MM-12033
Frank Sinatra,"New York, New York",MM-10395
Frank Sinatra,Nice Work If You Can Get It,MM-12936
Frank Sinatra,Please Be Kind,MM-15374
Frank Sinatra,Put Your Dreams Away,MM-11249
Frank Sinatra,Ring A Ding Ding,MM-11247
Frank Sinatra,Same Old Saturday Night,MM-11246
Frank Sinatra,Saturday Night (Is The Loneliest Night Of The Week),MM-11002
Frank Sinatra,So Rare,MM-15379
Frank Sinatra,Softly As I Leave You,MM-13942
Frank Sinatra,Somethin' Stupid,MM-13344
Frank Sinatra,S'posin',MM-13353
