ARTIST,SONG TITLE,DISC CODE
Billy Joel,Entertainer,LEGENDS-0517
Billy Joel,Honesty,LEGENDS-0518
Billy Joel,I Go To Extremes,LEGENDS-0519
Billy Joel,It's Still Rock & Roll To Me,LEGENDS-0520
Billy Joel,Just The Way You Are (V1),LEGENDS-0521
Billy Joel,Just The Way You Are (V2),LEGENDS-0522
Billy Joel,Keeping The Faith,LEGENDS-0523
Billy Joel,Leave A Tender Moment Alone,LEGENDS-0524
Billy Joel,Longest Time,LEGENDS-0525
Billy Joel,Matter Of Trust,LEGENDS-0526
Billy Joel,Modern Woman,LEGENDS-0527
Billy Joel,Movin' Out (Anthony's Song),LEGENDS-0528
Billy Joel,My Life,LEGENDS-0529
Billy Joel,New York State Of Mind,LEGENDS-0530
Billy Joel,Only The Good Die Young,LEGENDS-0531
Billy Joel,Piano Man,LEGENDS-0532
Billy Joel,River Of Dreams,LEGENDS-0533
Billy Joel,Say Goodbye To Hollywood,LEGENDS-0534
Billy Joel,Scenes From An Italian Restaurant,LEGENDS-0535
Billy Joel,Shameless,LEGENDS-0536
Billy Joel,She's Always A Woman To Me,LEGENDS-0537
Billy Joel,She's Got A Way,LEGENDS-0538
Billy Joel,Sometimes A Fantasy,LEGENDS-0539
Billy Joel,Stiletto,LEGENDS-0540
Billy Joel,Stranger,LEGENDS-0541
Billy Joel,Suddenly,LEGENDS-0542
Billy Joel,Tell Her About It (V1),LEGENDS-0543
Billy Joel,Tell Her About It (V2),LEGENDS-0544
Billy Joel,Uptown Girl (V1),LEGENDS-0545
Billy Joel,Uptown Girl (V2),LEGENDS-0546
Billy Joel,We Didn't Start The Fire,LEGENDS-0547
Billy Joel,You May Be Right,LEGENDS-0548
Billy Ocean,Caribbean Queen,LEGENDS-0549
Billy Ocean,"Get Outta My Dreams, Get Into My Car",LEGENDS-0550
Billy Ocean,Love Zone,LEGENDS-0551
Billy Ocean,Loverboy,LEGENDS-0552
Billy Ocean,Mystery Lady,LEGENDS-0553
Billy Ocean,Suddenly,LEGENDS-0554
Billy Ocean,There'll Be Sad Songs (To Make You Cry),LEGENDS-0555
Billy Ocean,When The Going Gets Tough,LEGENDS-0556
Billy Paul,Me And Mrs. Jones,LEGENDS-0557
Billy Preston & Syreeta (Duet),With You I'm Born Again,LEGENDS-0558
Billy Ray Cyrus,Achy Breaky Heart,LEGENDS-0559
Billy Stewart,Summertime,LEGENDS-0560
Billy Vera & The Beaters,At This Moment,LEGENDS-0561
Bing Crosby,Around The World,LEGENDS-0562
Bing Crosby,Deep In The Heart Of Texas,LEGENDS-0563
Bing Crosby,Pennies From Heaven,LEGENDS-0564
Bing Crosby,Silver Bells,LEGENDS-0570
Bing Crosby,Singing In The Rain,LEGENDS-0565
Bing Crosby,Swinging On A Star,LEGENDS-0566
Bing Crosby,True Love,LEGENDS-0567
Bing Crosby,White Christmas,LEGENDS-0568
Bing Crosby,You Are My Sunshine,LEGENDS-0569
Bjork,It's Oh So Quiet,LEGENDS-0571
Black Sabbath,Iron Man,LEGENDS-0572
Black Sabbath,Paranoid,LEGENDS-0573
Black Sabbath,War Pigs,LEGENDS-0574
Blink-182,All The Small Things,LEGENDS-0575
Blondie,Atomic,LEGENDS-0576
Blondie,Call Me,LEGENDS-0577
Blondie,Denis,LEGENDS-0578
Blondie,Hanging On The Telephone,LEGENDS-0579
Blondie,Heart Of Glass (V1),LEGENDS-0580
Blondie,Heart Of Glass (V2),LEGENDS-0581
Blondie,"I'm Always Touched By Your Presence, Dear",LEGENDS-0582
Blondie,Island Of Lost Souls,LEGENDS-0583
Blondie,Maria,LEGENDS-0584
Blondie,Nothing Is Real But The Girl,LEGENDS-0585
Blondie,One Way Or Another,LEGENDS-0586
Blondie,Picture This,LEGENDS-0587
Blondie,Rapture,LEGENDS-0588
Blondie,Sunday Girl,LEGENDS-0589
Blondie,Tide Is High (V1),LEGENDS-0590
Blondie,Tide Is High (V2),LEGENDS-0591
Blondie,Union City Blue,LEGENDS-0592
"Blood, Sweat & Tears",And When I Die,LEGENDS-0593
"Blood, Sweat & Tears",God Bless The Child,LEGENDS-0594
"Blood, Sweat & Tears",Hi-De-Ho,LEGENDS-0595
"Blood, Sweat & Tears",I Can't Quit Her,LEGENDS-0596
"Blood, Sweat & Tears",I Love You More Than You'll Ever Know,LEGENDS-0597
"Blood, Sweat & Tears",Spinning Wheel,LEGENDS-0598
"Blood, Sweat & Tears",You've Made Me So Very Happy,LEGENDS-0599
Blues Brothers,Everybody Needs Somebody,LEGENDS-0600
Blues Brothers,Expressway To Your Heart,LEGENDS-0601
Blues Brothers,Flip Flop And Fly,LEGENDS-0602
Blues Brothers,Ghost Riders In The Sky (A Cowboy Legend),LEGENDS-0603
Blues Brothers,Gimme Some Lovin',LEGENDS-0604
Blues Brothers,Goin' Back To Miami,LEGENDS-0605
Blues Brothers,Jailhouse Rock,LEGENDS-0606
Blues Brothers,Rawhide (V1),LEGENDS-0607
Blues Brothers,Rawhide (V2),LEGENDS-0608
Blues Brothers,Riot In Cell Block Number Nine,LEGENDS-0609
Blues Brothers,Rubber Biscuit,LEGENDS-0610
Blues Brothers,She Caught The Katy,LEGENDS-0611
Blues Brothers,Soul Man,LEGENDS-0612
Blues Brothers,Sweet Home Chicago,LEGENDS-0613
Blues Brothers,Who's Making Love,LEGENDS-0614
Blues Brothers 2000,Funky Nassau,LEGENDS-0615
Blues Brothers 2000 & Louisiana Gator Boys,New Orleans,LEGENDS-0616
Blur,Beetlebum,LEGENDS-0617
Blur,Parklife,LEGENDS-0618
Bob Carlisle,Butterfly Kisses,LEGENDS-0619
Bob Dylan,All Along The Watchtower,LEGENDS-0620
Bob Dylan,Blowin' In The Wind,LEGENDS-0621
Bob Dylan,"Don't Think Twice, It's All Right",LEGENDS-0622
Bob Dylan,Forever Young,LEGENDS-0623
Bob Dylan,Hard Rain's A-Gonna Fall,LEGENDS-0624
Bob Dylan,Hurricane,LEGENDS-0625
Bob Dylan,It Ain't Me Babe,LEGENDS-0626
Bob Dylan,"It's All Over Now, Baby Blue",LEGENDS-0627
Bob Dylan,Just Like A Woman,LEGENDS-0628
Bob Dylan,Knockin' On Heaven's Door,LEGENDS-0629
Bob Dylan,Lay Lady Lay (V1),LEGENDS-0630
Bob Dylan,Lay Lady Lay (V2),LEGENDS-0631
Bob Dylan,Like A Rolling Stone (V1),LEGENDS-0632
Bob Dylan,Like A Rolling Stone (V2),LEGENDS-0633
Bob Dylan,Maggie's Farm,LEGENDS-0634
Bob Dylan,Mr. Tambourine Man,LEGENDS-0635
Bob Dylan,Positively 4th Street,LEGENDS-0636
Bob Dylan,Rainy Day Women #12 & 35,LEGENDS-0637
Bob Dylan,Shelter From The Storm,LEGENDS-0638
Bob Dylan,Tangled Up In Blue,LEGENDS-0639
Bob Dylan,Times They Are A-Changin',LEGENDS-0640
Bob Marley,Bad Card,LEGENDS-0641
Bob Marley,Buffalo Soldier,LEGENDS-0642
Bob Marley,Could You Be Loved,LEGENDS-0643
Bob Marley,Don't Rock The Boat,LEGENDS-0644
Bob Marley,Exodus,LEGENDS-0645
Bob Marley,Get Up Stand Up,LEGENDS-0646
Bob Marley,I Shot The Sheriff,LEGENDS-0647
Bob Marley,Iron Lion Zion,LEGENDS-0648
Bob Marley,Is This Love,LEGENDS-0649
Bob Marley,Jammin',LEGENDS-0650
Bob Marley,Lively Up Yourself,LEGENDS-0651
Bob Marley,Natural Mystic,LEGENDS-0652
Bob Marley,"No Woman, No Cry",LEGENDS-0653
Bob Marley,One Love (Original Version),LEGENDS-0654
Bob Marley,Positive Vibration,LEGENDS-0655
Bob Marley,Redemption Song (Acoustic Version),LEGENDS-0656
Bob Marley,War,LEGENDS-0657
Bob Marley & Funkstar De Luxe,Sun Is Shining (Dance Mix),LEGENDS-0658
Bob Marley & The Wailers,Talking Blues,LEGENDS-0659
Bob Marley & The Wailers,Them Belly Full (But We Hungry),LEGENDS-0660
Bob Marley & The Wailers,Three Little Birds,LEGENDS-0661
Bob Marley & The Wailers,Waiting In Vain,LEGENDS-0662
Bob Seger,Shakedown (Beverly Hills Cop II),LEGENDS-0663
Bob Seger & The Silver Bullet Band,Against The Wind,LEGENDS-0664
Bob Seger & The Silver Bullet Band,Betty Lou's Gettin' Out Tonight,LEGENDS-0665
Bob Seger & The Silver Bullet Band,C'est La Vie,LEGENDS-0666
Bob Seger & The Silver Bullet Band,Fire Down Below,LEGENDS-0667
Bob Seger & The Silver Bullet Band,Fire Lake,LEGENDS-0668
Bob Seger & The Silver Bullet Band,Hollywood Nights,LEGENDS-0669
Bob Seger & The Silver Bullet Band,Katmandu,LEGENDS-0670
Bob Seger & The Silver Bullet Band,Mainstreet,LEGENDS-0671
Bob Seger & The Silver Bullet Band,Night Moves,LEGENDS-0672
Bob Seger & The Silver Bullet Band,Old Time Rock 'n' Roll,LEGENDS-0673
Bob Seger & The Silver Bullet Band,Shame On The Moon,LEGENDS-0674
Bob Seger & The Silver Bullet Band,Still The Same,LEGENDS-0675
Bob Seger & The Silver Bullet Band,Tryin' To Live My Life Without You,LEGENDS-0676
Bob Seger & The Silver Bullet Band,Turn The Page,LEGENDS-0677
Bob Seger & The Silver Bullet Band,We've Got Tonight,LEGENDS-0678
Bob Seger & The Silver Bullet Band,You'll Accomp'ny Me,LEGENDS-0679
Bobbettes,Mr. Lee,LEGENDS-0680
Bobby 'Blue' Bland,St. James Infirmary,LEGENDS-0681
Bobby 'Blue' Bland,Stormy Monday Blues,LEGENDS-0682
Bobby Darin,Beyond The Sea,LEGENDS-0683
Bobby Darin,"Bill Bailey, Won't You Please Come Home",LEGENDS-0684
Bobby Darin,Clementine,LEGENDS-0685
Bobby Darin,Dream Lover,LEGENDS-0686
Bobby Darin,Lazy River,LEGENDS-0687
Bobby Darin,Mack The Knife (V1),LEGENDS-0688
Bobby Darin,Mack The Knife (V2),LEGENDS-0689
Bobby Darin,Mack The Knife (V3),LEGENDS-0690
Bobby Darin,Splish Splash,LEGENDS-0691
Bobby Darin,You Must Have Been A Beautiful Baby,LEGENDS-0692
Bobby Day,Rockin' Robin,LEGENDS-0693
Bobby Goldsboro,Honey,LEGENDS-0694
Bobby Hebb,Sunny,LEGENDS-0695
Bobby McFerrin,Don't Worry Be Happy (V1),LEGENDS-0696
Bobby McFerrin,Don't Worry Be Happy (V2),LEGENDS-0697
Bobby Vee,Take Good Care Of My Baby (V1),LEGENDS-0698
Bobby Vee,Take Good Care Of My Baby (V2),LEGENDS-0699
Bobby Vinton,Blue On Blue,LEGENDS-0700
Bobby Vinton,Blue Velvet,LEGENDS-0701
Bobby Vinton,I Love How You Love Me,LEGENDS-0702
Bobby Vinton,Mr. Lonely,LEGENDS-0703
Bobby Vinton,My Heart Belongs To Only You,LEGENDS-0704
Bobby Vinton,My Melody Of Love,LEGENDS-0705
Bobby Vinton,Please Love Me Forever,LEGENDS-0706
Bobby Vinton,Roses Are Red My Love,LEGENDS-0707
Bobby Vinton,"There, I've Said It Again",LEGENDS-0708
Bon Jovi,Bad Medicine,LEGENDS-0709
Bon Jovi,Bed Of Roses,LEGENDS-0710
Bon Jovi,Blaze Of Glory,LEGENDS-0711
Bon Jovi,Born To Be My Baby,LEGENDS-0712
Bon Jovi,I'll Be There For You,LEGENDS-0713
Bon Jovi,In And Out Of Love,LEGENDS-0714
Bon Jovi,It's My Life,LEGENDS-0715
Bon Jovi,Keep The Faith,LEGENDS-0716
Bon Jovi,Lay Your Hands On Me,LEGENDS-0717
Bon Jovi,Livin' On A Prayer (V1),LEGENDS-0718
Bon Jovi,Livin' On A Prayer (V2),LEGENDS-0719
Bon Jovi,Living In Sin,LEGENDS-0720
Bon Jovi,Only Lonely,LEGENDS-0721
Bon Jovi,Please Come Home For Christmas,LEGENDS-0722
Bon Jovi,Wanted Dead Or Alive (V1),LEGENDS-0723
Bon Jovi,Wanted Dead Or Alive (V2),LEGENDS-0724
Bon Jovi,You Give Love A Bad Name,LEGENDS-0725
Boney M,Brown Girl In The Ring,LEGENDS-0726
Bonnie Raitt,All At Once,LEGENDS-0727
Bonnie Raitt,Have A Heart,LEGENDS-0728
Bonnie Raitt,I Can't Make You Love Me,LEGENDS-0729
Bonnie Raitt,I Will Not Be Broken,LEGENDS-0730
Bonnie Raitt,Love Has No Pride,LEGENDS-0731
Bonnie Raitt,Love Letter,LEGENDS-0732
Bonnie Raitt,Love Me Like A Man,LEGENDS-0733
Bonnie Raitt,Love Sneakin' Up On You,LEGENDS-0734
Bonnie Raitt,Nick Of Time,LEGENDS-0735
Bonnie Raitt,No Way To Treat A Lady,LEGENDS-0736
Bonnie Raitt,Not The Only One,LEGENDS-0737
Bonnie Raitt,Runaway,LEGENDS-0738
Bonnie Raitt,Since I Fell For You,LEGENDS-0739
Bonnie Raitt,Something To Talk About,LEGENDS-0740
Bonnie Raitt,Thing Called Love,LEGENDS-0741
Bonnie Raitt,You,LEGENDS-0742
Bonnie Raitt & John Prine (Duet),Angel From Montgomery,LEGENDS-0743
Bonnie Tyler,Have You Ever Seen The Rain,LEGENDS-0744
Bonnie Tyler,Heaven Must Have Sent You,LEGENDS-0745
Bonnie Tyler,Holding Out For A Hero,LEGENDS-0746
Bonnie Tyler,Total Eclipse Of The Heart,LEGENDS-0747
Boston,Amanda,LEGENDS-0748
Boston,Don't Look Back,LEGENDS-0749
Boston,Long Time,LEGENDS-0750
Boston,Man I'll Never Be,LEGENDS-0751
Boston,More Than A Feeling,LEGENDS-0752
Boston,Peace Of Mind,LEGENDS-0753
Boyz II Men,End Of The Road,LEGENDS-0754
Boyz II Men,I'll Make Love To You,LEGENDS-0755
Boyzone,All That I Need,LEGENDS-0756
Boyzone,Coming Home Now,LEGENDS-0757
Boyzone,Different Beat,LEGENDS-0758
Boyzone,Father And Son,LEGENDS-0759
Boyzone,Isn't It A Wonder,LEGENDS-0760
Boyzone,Key To My Life,LEGENDS-0761
Boyzone,Love Me For A Reason,LEGENDS-0762
Boyzone,No Matter What,LEGENDS-0763
Boyzone,Picture Of You,LEGENDS-0764
Boyzone,So Good,LEGENDS-0765
Boyzone,Words,LEGENDS-0766
Boyzone,You Needed Me,LEGENDS-0767
Boz Scaggs,Georgia,LEGENDS-0768
Boz Scaggs,It's Over,LEGENDS-0769
Boz Scaggs,Jojo,LEGENDS-0770
Boz Scaggs,Lido Shuffle,LEGENDS-0771
Boz Scaggs,Look What You've Done To Me,LEGENDS-0772
Boz Scaggs,Lowdown,LEGENDS-0773
Boz Scaggs,We're All Alone,LEGENDS-0774
Boz Scaggs,What Can I Say,LEGENDS-0775
Brandy & Monica (Duet),Boy Is Mine,LEGENDS-0776
Bread,Baby I'm A Want You,LEGENDS-0777
Bread,Diary,LEGENDS-0778
Bread,Everything I Own,LEGENDS-0779
Bread,Guitar Man,LEGENDS-0780
Bread,If,LEGENDS-0781
Bread,It Don't Matter To Me,LEGENDS-0782
Bread,Lost Without Your Love,LEGENDS-0783
Bread,Make It With You,LEGENDS-0784
Brenda Lee,Fool Number One,LEGENDS-0785
Brenda Lee,I Want To Be Wanted,LEGENDS-0786
Brenda Lee,I'm Sorry,LEGENDS-0787
Brenda Lee,Rockin' Around The Christmas Tree,LEGENDS-0788
Brenda Lee,Speak To Me Pretty,LEGENDS-0789
Brenda Lee,Stupid Cupid,LEGENDS-0790
Brenda Lee,Sweet Nothin's,LEGENDS-0791
Brenda Lee,Where The Boys Are,LEGENDS-0792
Brewer & Shipley,One Toke Over The Line,LEGENDS-0793
Britney Spears,Baby One More Time (V1),LEGENDS-0794
Britney Spears,Baby One More Time (V2),LEGENDS-0795
Britney Spears,Born To Make You Happy,LEGENDS-0796
Britney Spears,Can't Make You Love Me,LEGENDS-0797
Britney Spears,Crazy (You Drive Me) (V1),LEGENDS-0798
Britney Spears,Crazy (You Drive Me) (V2),LEGENDS-0799
Britney Spears,Dear Diary,LEGENDS-0800
Britney Spears,Don't Go Knockin' On My Door,LEGENDS-0801
Britney Spears,Don't Let Me Be The Last To Know,LEGENDS-0802
Britney Spears,From The Bottom Of My Broken Heart,LEGENDS-0803
Britney Spears,Girl In The Mirror,LEGENDS-0804
Britney Spears,Lucky,LEGENDS-0805
Britney Spears,One Kiss From You,LEGENDS-0806
Britney Spears,Oops! I Did It Again,LEGENDS-0807
Britney Spears,Satisfaction (I Can't Get No),LEGENDS-0808
Britney Spears,Soda Pop,LEGENDS-0809
Britney Spears,Sometimes,LEGENDS-0810
Britney Spears,Stronger,LEGENDS-0811
Britney Spears,Toxic (Dance Remix),LEGENDS-0812
Britney Spears,What U See (Is What U Get),LEGENDS-0813
Britney Spears,When Your Eyes Say It,LEGENDS-0814
Britney Spears,Where Are You Now,LEGENDS-0815
Brook Benton,Rainy Night In Georgia,LEGENDS-0816
Brooks & Dunn,Boot Scootin' Boogie,LEGENDS-0817
Brothers Johnson,Stomp,LEGENDS-0818
Bruce Springsteen,Backstreets,LEGENDS-0819
Bruce Springsteen,Badlands,LEGENDS-0820
Bruce Springsteen,Blinded By The Light,LEGENDS-0821
Bruce Springsteen,Born In The U.S.A.,LEGENDS-0822
Bruce Springsteen,Born To Run,LEGENDS-0823
Bruce Springsteen,Brilliant Disguise,LEGENDS-0824
Bruce Springsteen,Cadillac Ranch,LEGENDS-0825
Bruce Springsteen,Cover Me,LEGENDS-0826
Bruce Springsteen,Dancing In The Dark,LEGENDS-0827
Bruce Springsteen,Darlington County,LEGENDS-0828
Bruce Springsteen,Fade Away,LEGENDS-0829
Bruce Springsteen,Fire,LEGENDS-0830
Bruce Springsteen,Glory Days,LEGENDS-0831
Bruce Springsteen,Human Touch,LEGENDS-0832
Bruce Springsteen,Hungry Heart,LEGENDS-0833
Bruce Springsteen,I'm Goin' Down,LEGENDS-0834
Bruce Springsteen,I'm On Fire,LEGENDS-0835
Bruce Springsteen,Jersey Girl,LEGENDS-0836
Bruce Springsteen,My Hometown,LEGENDS-0837
Bruce Springsteen,No Surrender,LEGENDS-0838
Bruce Springsteen,Pink Cadillac,LEGENDS-0839
Bruce Springsteen,River,LEGENDS-0840
Bruce Springsteen,Rosalita (Come Out Tonight),LEGENDS-0841
Bruce Springsteen,Secret Garden,LEGENDS-0842
Bruce Springsteen,Streets Of Philadelphia,LEGENDS-0843
Bruce Springsteen,Tenth Avenue Freeze Out,LEGENDS-0844
Bruce Springsteen,Thunder Road,LEGENDS-0845
Bruce Springsteen,Tougher Than The Rest,LEGENDS-0846
Bruce Springsteen,Tunnel Of Love,LEGENDS-0847
Bruce Springsteen,Two Hearts,LEGENDS-0848
Bruce Springsteen,War,LEGENDS-0849
Bruce Springsteen,You Can Look (But Better Not Touch),LEGENDS-0850
Bryan Adams,All For Love,LEGENDS-0851
Bryan Adams,Cuts Like A Knife,LEGENDS-0852
Bryan Adams,"Everything I Do, I Do It For You",LEGENDS-0853
Bryan Adams,Have You Ever Really Loved A Woman (V1),LEGENDS-0854
Bryan Adams,Have You Ever Really Loved A Woman (V3),LEGENDS-0855
Bryan Adams,Heaven,LEGENDS-0856
Bryan Adams,Let's Make A Night To Remember,LEGENDS-0857
Bryan Adams,Only Thing That Looks Good On Me Is You,LEGENDS-0858
Bryan Adams,Run To You,LEGENDS-0859
Bryan Adams,Straight From The Heart,LEGENDS-0860
Bryan Adams,Summer Of '69,LEGENDS-0861
Bryan Adams & Melanie C. (Msolo),When You're Gone,LEGENDS-0862
Bryan Adams & Rod Stewart & Sting (Solo),All For Love,LEGENDS-0863
Bryan Ferry,Let's Stick Together,LEGENDS-0864
Buddy Guy,Money,LEGENDS-0865
Buddy Holly,Baby I Don't Care,LEGENDS-0866
Buddy Holly,Bo Diddley,LEGENDS-0867
Buddy Holly,Brown Eyed Handsome Man,LEGENDS-0868
Buddy Holly,Early In The Morning,LEGENDS-0869
Buddy Holly,Everyday,LEGENDS-0870
Buddy Holly,Heartbeat,LEGENDS-0871
Buddy Holly,It Doesn't Matter Anymore,LEGENDS-0872
Buddy Holly,It's So Easy,LEGENDS-0873
Buddy Holly,Listen To Me,LEGENDS-0874
Buddy Holly,Maybe Baby,LEGENDS-0875
Buddy Holly,Not Fade Away,LEGENDS-0876
Buddy Holly,Oh Boy,LEGENDS-0877
Buddy Holly,Peggy Sue (V1),LEGENDS-0878
Buddy Holly,Peggy Sue (V3),LEGENDS-0879
Buddy Holly,Peggy Sue Got Married,LEGENDS-0880
Buddy Holly,Raining In My Heart,LEGENDS-0881
Buddy Holly,Rave On,LEGENDS-0882
Buddy Holly,That'll Be The Day (V1),LEGENDS-0883
Buddy Holly,That'll Be The Day (V2),LEGENDS-0884
Buddy Holly,Think It Over,LEGENDS-0885
Buddy Holly,True Love Ways,LEGENDS-0886
Buddy Holly,Wishing,LEGENDS-0887
Buddy Holly,Words Of Love,LEGENDS-0888
Buffalo Springfield,For What It's Worth,LEGENDS-0889
B'Witched,C'est La Vie,LEGENDS-0890
Cab Calloway,Minnie The Moocher (V1),LEGENDS-0891
Cab Calloway,Minnie The Moocher (V2),LEGENDS-0892
Cameo,She's Strange,LEGENDS-0893
Cameo,Word Up,LEGENDS-0894
Candi Staton,Young Hearts Run Free,LEGENDS-0895
Captain & Tennille,Do That To Me One More Time (V1),LEGENDS-0896
Captain & Tennille,Do That To Me One More Time (V2),LEGENDS-0897
Captain & Tennille,Lonely Night (Angel Face),LEGENDS-0898
Captain & Tennille,Love Will Keep Us Together,LEGENDS-0899
Captain & Tennille,Muskrat Love,LEGENDS-0900
Captain & Tennille,Shop Around,LEGENDS-0901
Captain & Tennille,Way I Want To Touch You,LEGENDS-0902
Carly Simon,Coming Around Again,LEGENDS-0903
Carly Simon,Nobody Does It Better (V1),LEGENDS-0904
Carly Simon,Nobody Does It Better (V2),LEGENDS-0905
Carly Simon,Right Thing To Do,LEGENDS-0906
Carly Simon,That's The Way I've Always Heard It Should Be,LEGENDS-0907
Carly Simon,You Belong To Me,LEGENDS-0908
Carly Simon,You're So Vain (V1),LEGENDS-0909
Carly Simon,You're So Vain (V2),LEGENDS-0910
Carly Simon & James Taylor (Duet),Devoted To You,LEGENDS-0911
Carole King,I Feel The Earth Move,LEGENDS-0912
Carole King,It Might As Well Rain Until September,LEGENDS-0913
Carole King,It's Too Late (V1),LEGENDS-0914
Carole King,It's Too Late (V2),LEGENDS-0915
Carole King,Jazzman,LEGENDS-0916
Carole King,Nightingale,LEGENDS-0917
Carole King,One Fine Day,LEGENDS-0918
Carole King,So Far Away,LEGENDS-0919
Carole King,Sweet Seasons,LEGENDS-0920
Carpenters,Calling Occupants Of Interplanetary Craft,LEGENDS-0921
Carpenters,Close To You (V1),LEGENDS-0922
Carpenters,Close To You (V2),LEGENDS-0923
Carpenters,Hurting Each Other,LEGENDS-0924
Carpenters,I Won't Last A Day Without You,LEGENDS-0925
Carpenters,Please Mr. Postman,LEGENDS-0926
Carpenters,Solitaire,LEGENDS-0927
Carpenters,Top Of The World (V1),LEGENDS-0928
Carpenters,Top Of The World (V3),LEGENDS-0929
Carpenters,We've Only Just Begun (V1),LEGENDS-0930
Carpenters,We've Only Just Begun (V3),LEGENDS-0931
Carpenters,Yesterday Once More (V1),LEGENDS-0932
Carpenters,Yesterday Once More (V2),LEGENDS-0933
Cars,Drive,LEGENDS-0934
Cars,Good Times Roll,LEGENDS-0935
Cars,Shake It Up,LEGENDS-0936
Cat Stevens,Another Saturday Night,LEGENDS-0937
Cat Stevens,Father And Son,LEGENDS-0938
Cat Stevens,Hard Headed Woman,LEGENDS-0939
Cat Stevens,Moonshadow,LEGENDS-0940
Cat Stevens,Morning Has Broken,LEGENDS-0941
Cat Stevens,Oh Very Young,LEGENDS-0942
Cat Stevens,Peace Train,LEGENDS-0943
Cat Stevens,Sitting,LEGENDS-0944
Cat Stevens,Where Do The Children Play,LEGENDS-0945
Cat Stevens,Wild World,LEGENDS-0946
Celine Dion,All By Myself,LEGENDS-0947
Celine Dion,At Last,LEGENDS-0948
Celine Dion,Because You Loved Me,LEGENDS-0949
Celine Dion,Call The Man,LEGENDS-0950
Celine Dion,Colour Of My Love,LEGENDS-0951
Celine Dion,First Time Ever I Saw Your Face,LEGENDS-0952
Celine Dion,God Bless America,LEGENDS-0953
Celine Dion,Have You Ever Been In Love,LEGENDS-0954
Celine Dion,I Drove All Night,LEGENDS-0956
Celine Dion,I Drove All Night (Dance Remix),LEGENDS-0955
Celine Dion,I Know What Love Is,LEGENDS-0957
Celine Dion,If Walls Could Talk,LEGENDS-0958
Celine Dion,If You Asked Me To,LEGENDS-0959
Celine Dion,I'm Alive,LEGENDS-0960
Celine Dion,It's All Coming Back To Me Now,LEGENDS-0961
Celine Dion,Love Can Move Mountains,LEGENDS-0962
Celine Dion,My Heart Will Go On (V1),LEGENDS-0965
Celine Dion,My Heart Will Go On (V1) (Dance Remix),LEGENDS-0963
Celine Dion,My Heart Will Go On (V2),LEGENDS-0966
Celine Dion,My Heart Will Go On (V3) (Dance Remix),LEGENDS-0964
Celine Dion,Natural Woman,LEGENDS-0967
Celine Dion,New Day Has Come,LEGENDS-0968
Celine Dion,Power Of Love (V1),LEGENDS-0969
Celine Dion,Power Of Love (V2),LEGENDS-0970
Celine Dion,Power Of The Dream (V1),LEGENDS-0971
Celine Dion,Power Of The Dream (V3),LEGENDS-0972
Celine Dion,That's The Way It Is (V1),LEGENDS-0973
Celine Dion,That's The Way It Is (V3),LEGENDS-0974
Celine Dion,Then You Look At Me,LEGENDS-0975
Celine Dion,Think Twice,LEGENDS-0976
Celine Dion,To Love You More,LEGENDS-0977
Celine Dion,When I Fall In Love,LEGENDS-0978
Celine Dion,Where Does My Heart Beat Now,LEGENDS-0979
Celine Dion & Andrea Bocelli (Duet),"Prayer, The",LEGENDS-0980
Celine Dion & Clive Griffin (Duet),When I Fall In Love,LEGENDS-0981
Celine Dion & Peabo Bryson (Duet),Beauty And The Beast,LEGENDS-0982
Celine Dion & R. Kelly (Duet),I'm Your Angel,LEGENDS-0983
